Cust_Segment ,Purchase1,Purchase2,Purchase3,Purchase4,Purchase5,Purchase6,Purchase7,Purchase8
Segment1,Product_A,Product_A,Product_A,Product_B,Product_B,Product_B,Product_B,Product_B
Segment1,Product_A,Product_C,Product_D,Product_C,Product_A,Product_A,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_A,Product_C,Product_C,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_E,Product_E,,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_G,Product_G,Product_F,Product_F,,,,
Segment1,Product_G,,,,,,,
Segment1,Product_G,Product_G,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_F,Product_F,Product_F,Product_F,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_D,Product_F,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_E,Product_E,Product_E,,,,,
Segment1,Product_F,Product_F,Product_G,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_F,Product_F,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,,,
Segment1,Product_F,Product_F,Product_F,Product_F,,,,
Segment1,Product_E,Product_E,Product_C,Product_C,,,,
Segment1,Product_E,Product_E,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_F,Product_C,Product_C,,,,,
Segment1,Product_D,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_D
Segment1,Product_E,Product_E,Product_E,Product_E,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_G,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_E,Product_E,Product_E,,,,,
Segment1,Product_G,,,,,,,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_A,Product_A,Product_A,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,Product_G,Product_G,Product_G,,,,
Segment1,Product_A,Product_C,Product_C,Product_C,Product_A,Product_B,Product_D,
Segment1,Product_F,Product_B,,,,,,
Segment1,Product_A,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_D,,,,,,,
Segment1,Product_F,Product_A,Product_A,Product_B,Product_A,Product_B,Product_B,Product_B
Segment1,Product_A,Product_F,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_A,Product_A,Product_A,Product_B,,,,
Segment1,Product_A,Product_A,Product_A,,,,,
Segment1,Product_A,Product_D,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_C,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_C,Product_B,Product_D,,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_D,Product_A,Product_A
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_F,Product_F,Product_F,Product_F,Product_B,Product_C,Product_C,Product_C
Segment1,Product_A,Product_A,Product_A,Product_A,Product_B,Product_B,Product_A,Product_A
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_B,Product_B,Product_B,Product_B,,,,
Segment1,Product_A,Product_E,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_A,Product_B,,,,,,
Segment1,Product_E,,,,,,,
Segment1,Product_A,Product_B,Product_A,Product_A,Product_B,Product_A,Product_B,Product_B
Segment1,Product_A,Product_C,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_B,Product_B,Product_B,Product_B,Product_B,Product_B,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,
Segment1,Product_A,Product_A,Product_B,Product_A,Product_A,,,
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_A,Product_E,Product_A,Product_F,Product_F,Product_F,Product_F
Segment1,Product_D,Product_D,Product_D,,,,,
Segment1,Product_G,Product_G,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_D,Product_D,Product_D,Product_D,,,,
Segment1,Product_A,Product_D,Product_A,Product_D,,,,
Segment1,Product_A,Product_A,Product_B,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_A,Product_D,Product_D,Product_B,Product_C,Product_B,Product_A,Product_D
Segment1,Product_A,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_B,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_C,Product_B,,,,,,
Segment1,Product_A,Product_B,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_D,Product_B,Product_B,,
Segment1,Product_G,Product_F,,,,,,
Segment1,Product_E,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_D,Product_C,Product_C,Product_C,Product_D,Product_D,Product_C
Segment1,Product_A,Product_A,Product_C,Product_C,Product_A,Product_A,,
Segment1,Product_A,,,,,,,
Segment1,Product_A,Product_D,,,,,,
Segment1,Product_E,,,,,,,
Segment1,Product_A,Product_B,Product_A,Product_F,Product_F,Product_B,,
Segment1,Product_C,Product_F,Product_F,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,
Segment1,Product_B,Product_F,,,,,,
Segment1,Product_D,Product_D,Product_D,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,Product_D,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,,,
Segment1,Product_A,Product_A,Product_B,Product_A,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_B,Product_B,Product_B,Product_B,Product_B,,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,Product_B,Product_B,Product_D,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_B,,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_A,Product_D,Product_D,Product_D,Product_B,Product_B,Product_B,Product_B
Segment1,Product_G,,,,,,,
Segment1,Product_D,Product_D,Product_D,,,,,
Segment1,Product_C,Product_A,Product_A,Product_B,Product_B,Product_B,Product_B,Product_B
Segment1,Product_B,Product_F,Product_B,Product_B,Product_F,,,
Segment1,Product_G,Product_G,,,,,,
Segment1,Product_A,Product_D,Product_D,,,,,
Segment1,Product_A,Product_B,Product_A,Product_A,Product_B,Product_B,Product_C,Product_F
Segment1,Product_E,,,,,,,
Segment1,Product_E,Product_E,Product_B,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_D,Product_G,,,,,,
Segment1,Product_C,Product_C,Product_C,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_E,,,,,,,
Segment1,Product_C,Product_C,Product_D,Product_C,,,,
Segment1,Product_C,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_C,,,,,,,
Segment1,Product_A,Product_C,Product_C,Product_C,,,,
Segment1,Product_A,Product_A,Product_B,Product_B,Product_B,Product_B,Product_B,Product_B
Segment1,Product_G,,,,,,,
Segment1,Product_A,Product_F,Product_B,Product_A,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_C,Product_C,Product_A,,,,
Segment1,Product_G,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_D,Product_C,Product_D
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_B,Product_B,Product_A,Product_B,Product_B,Product_B,Product_B
Segment1,Product_A,Product_B,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_B
Segment1,Product_E,Product_E,Product_E,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_E,Product_E,Product_D,Product_D,,,,
Segment1,Product_D,Product_C,Product_D,,,,,
Segment1,Product_E,Product_E,Product_E,,,,,
Segment1,Product_D,Product_C,Product_C,Product_G,Product_A,Product_D,Product_C,Product_C
Segment1,Product_C,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_B,Product_B,Product_B,Product_B,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_A,Product_B,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_C,Product_F,Product_C,Product_C,Product_C,,
Segment1,Product_C,Product_D,Product_D,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_A,Product_B,Product_B,Product_B,Product_B,Product_B,Product_B,Product_A
Segment1,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_F,Product_C,,,,,,
Segment1,Product_C,Product_C,Product_C,,,,,
Segment1,Product_C,Product_C,Product_C,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,Product_C,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_D,,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_B,Product_C,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_F,Product_F,Product_F,Product_G,Product_F,,,
Segment1,Product_C,Product_F,,,,,,
Segment1,Product_G,,,,,,,
Segment1,Product_F,Product_F,Product_C,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_B,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_D,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_D,,,,,,,
Segment1,Product_F,Product_C,Product_F,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_A,Product_B,Product_B,Product_B,Product_B,Product_B,Product_B
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_A,Product_D,Product_A,Product_A,Product_A,Product_A,
Segment1,Product_A,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_F,,,,,,,
Segment1,Product_A,Product_D,Product_D,Product_A,Product_B,Product_B,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_A,Product_C,Product_C,Product_C,Product_C,Product_B,Product_A,Product_A
Segment1,Product_A,Product_G,Product_G,Product_G,Product_G,Product_A,Product_A,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_G,Product_C,,,,,,
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,,,,
Segment1,Product_D,Product_D,Product_D,,,,,
Segment1,Product_F,Product_A,Product_G,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_A,Product_A,Product_C,Product_C,Product_A,,,
Segment1,Product_G,Product_C,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_D,Product_C,Product_C,Product_C,Product_D,Product_C,Product_C,Product_D
Segment1,Product_D,Product_E,Product_E,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,,,,
Segment1,Product_B,Product_F,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_B,Product_B,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_C,Product_C,Product_C,Product_D,,,
Segment1,Product_D,Product_D,Product_C,Product_C,Product_C,Product_C,,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_D,Product_A,Product_D,,,,,
Segment1,Product_G,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_D,,,,,,,
Segment1,Product_G,,,,,,,
Segment1,Product_D,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_D,,,,,,,
Segment1,Product_E,,,,,,,
Segment1,Product_B,Product_G,,,,,,
Segment1,Product_D,Product_F,Product_F,Product_F,,,,
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_G,,,,,,,
Segment1,Product_A,Product_G,Product_G,Product_A,,,,
Segment1,Product_C,Product_C,Product_C,Product_B,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_F,Product_C,Product_G,Product_G,Product_G,Product_D,Product_D,Product_D
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,Product_D,Product_G,,,,,
Segment1,Product_D,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,
Segment1,Product_G,,,,,,,
Segment1,Product_A,Product_B,Product_A,,,,,
Segment1,Product_A,Product_B,Product_B,Product_B,Product_B,Product_B,,
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_D,Product_D,Product_C,Product_C,Product_C,Product_D,Product_C,Product_D
Segment1,Product_C,Product_B,Product_B,Product_B,Product_B,Product_C,Product_C,Product_C
Segment1,Product_D,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_B,Product_B,Product_B,,,,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,,,
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_B,Product_B,,,,,,
Segment1,Product_E,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_B,Product_B,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_G,Product_F,Product_A,Product_A,Product_B,Product_B,Product_F
Segment1,Product_A,Product_B,Product_A,,,,,
Segment1,Product_E,Product_E,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_F,Product_F,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_A,Product_B,Product_B,Product_B,,,,
Segment1,Product_C,Product_C,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_C,Product_C,Product_C,Product_C,Product_C,Product_A,
Segment1,Product_F,Product_F,Product_F,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_C,,,,,,,
Segment1,Product_B,Product_D,Product_D,Product_D,,,,
Segment1,Product_G,Product_G,Product_G,,,,,
Segment1,Product_A,Product_B,Product_B,Product_A,Product_B,Product_B,Product_B,
Segment1,Product_B,Product_B,,,,,,
Segment1,Product_A,Product_B,Product_B,Product_F,Product_G,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_A,Product_A,Product_A,Product_C,Product_C,Product_C,Product_A,Product_A
Segment1,Product_C,,,,,,,
Segment1,Product_A,Product_G,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_A,Product_B,Product_A,Product_G,Product_A,Product_G,Product_G,Product_G
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_B,Product_B,Product_A,Product_D,Product_A,,
Segment1,Product_D,Product_D,Product_A,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_F,Product_F,,,,,,
Segment1,Product_A,Product_C,Product_F,Product_D,Product_D,Product_D,,
Segment1,Product_A,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_G,Product_G,Product_G,Product_G,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_A,Product_A,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_F,,,,,,,
Segment1,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E,Product_E
Segment1,Product_D,Product_D,Product_D,Product_D,Product_D,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_D,Product_D,Product_C,Product_C,Product_C,Product_D,Product_C
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_B,Product_B,Product_C,Product_C,Product_C
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_B,Product_A,Product_A,Product_D,Product_D,Product_D,Product_A
Segment1,Product_B,Product_B,,,,,,
Segment1,Product_F,Product_F,Product_F,Product_F,Product_C,Product_F,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,,,,
Segment1,Product_B,Product_B,Product_B,,,,,
Segment1,Product_D,Product_D,Product_D,Product_D,Product_D,,,
Segment1,Product_F,Product_F,,,,,,
Segment1,Product_A,Product_B,,,,,,
Segment1,Product_A,Product_B,Product_A,Product_B,Product_F,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A,Product_A
Segment1,Product_B,,,,,,,
Segment1,Product_A,Product_A,Product_C,Product_A,Product_A,,,
Segment1,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_A,Product_B,Product_A,Product_B,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_G,Product_B,,,,,,
Segment1,Product_E,Product_E,Product_B,Product_E,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_D,Product_D,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_C,Product_C,Product_B,Product_D
Segment1,Product_A,Product_G,Product_G,Product_G,Product_G,,,
Segment1,Product_B,Product_F,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,Product_B,,,
Segment1,Product_A,Product_C,Product_B,Product_D,Product_D,Product_D,,
Segment1,Product_C,,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_F,Product_F,Product_G,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_C,Product_C,Product_C,Product_C,,,,
Segment1,Product_D,Product_D,Product_D,Product_D,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_A,Product_B,Product_B,Product_B,,,
Segment1,Product_C,Product_C,Product_C,Product_D,Product_D,Product_D,Product_D,
Segment1,Product_C,Product_D,Product_D,Product_C,Product_C,Product_C,Product_C,
Segment1,Product_D,,,,,,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,Product_C,Product_C,,,,,
Segment1,Product_G,Product_G,Product_G,Product_B,Product_B,Product_B,Product_B,
Segment1,Product_D,Product_D,Product_C,Product_D,Product_D,,,
Segment1,Product_D,Product_C,Product_D,Product_C,Product_C,Product_C,Product_C,Product_C
Segment1,Product_A,Product_A,,,,,,
Segment1,Product_B,,,,,,,
Segment1,Product_F,Product_F,Product_F,Product_C,Product_E,Product_E,Product_F,Product_C
Segment1,Product_A,Product_A,Product_D,,,,,
Segment1,Product_A,Product_B,Product_B,Product_B,Product_B,Product_A,Product_B,Product_B
Segment1,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D,Product_D
Segment1,Product_C,,,,,,,
Segment1,Product_A,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_D,Product_F,,,,,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_D,Product_D,,,,,,
Segment1,Product_D,Product_D,Product_D,,,,,
Segment1,Product_D,Product_C,Product_C,Product_A,Product_A,Product_F,Product_A,Product_C
Segment1,Product_D,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_G,Product_G,,,,,,
Segment1,Product_D,Product_D,Product_A,Product_C,Product_C,Product_A,Product_D,Product_D
Segment1,Product_A,Product_A,Product_A,Product_A,Product_A,Product_F,,
Segment1,Product_G,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_E,Product_E,Product_E,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_C,,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_C,Product_A,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_A,Product_A,Product_A,,,,,
Segment1,Product_D,Product_F,,,,,,
Segment1,Product_D,,,,,,,
Segment1,Product_D,,,,,,,
